postcodes,district,county,district_county,agriculture_animal_production_hunting_forestry_and_fishing,extractive_industries,manufacturing_industries,electricity_gas_steam_hot_and_cold_water_and_cold air,water_collection_treatment_and_distribution,construction,wholesale_and_retail_trade,transport_and_storage,accommodation_catering_and_similar,information_and_communication_activity,real_estate_activities,consulting_scientific_technical_and_similar_activities,administrative_activities_and_support_services,education,human_health_and_social_support_activities,artistic_concert_sporting_and_recreational_activities,other_service_activities
6090,Castelo Branco,Penamacor,Castelo Branco_Penamacor,0.22456813819577737,0,0.06333973128598848,0.007677543186180423,0,0.10556621880998081,0.16314779270633398,0.024952015355086374,0.11516314779270634,0.011516314779270636,0.009596928982725529,0.04606525911708254,0.08829174664107486,0.0345489443378119,0.0326295585412668,0.038387715930902115,0.0345489443378119
6320,Castelo Branco,Penamacor,Castelo Branco_Penamacor,0.22456813819577737,0,0.06333973128598848,0.007677543186180423,0,0.10556621880998081,0.16314779270633398,0.024952015355086374,0.11516314779270634,0.011516314779270636,0.009596928982725529,0.04606525911708254,0.08829174664107486,0.0345489443378119,0.0326295585412668,0.038387715930902115,0.0345489443378119
6150,Castelo Branco,Proença-a-Nova,Castelo Branco_Proença-a-Nova,0.15521327014218012,0,0.09597156398104266,0.008293838862559244,0.0023696682464454982,0.12914691943127965,0.1718009478672986,0.02606635071090048,0.07582938388625594,0.005924170616113745,0.01303317535545024,0.0627962085308057,0.08649289099526067,0.03554502369668247,0.06398104265402844,0.029620853080568724,0.03791469194312797
6100,Castelo Branco,Sertã,Castelo Branco_Sertã,0.12799532437171246,0,0.054354178842782,0.016364699006428993,0.003506721215663355,0.15195791934541206,0.19754529514903568,0.0309760374050263,0.06838106370543542,0.008182349503214496,0.031560490940970194,0.06487434248977206,0.09526592635885447,0.0309760374050263,0.05201636469900643,0.017533606078316773,0.04850964348334308
6110,Castelo Branco,Vila de Rei,Castelo Branco_Vila de Rei,0.0911214953271028,0,0.07476635514018691,0.011682242990654205,0,0.15654205607476634,0.14719626168224298,0.08177570093457943,0.08177570093457943,0.002336448598130841,0.0630841121495327,0.0630841121495327,0.10981308411214952,0.028037383177570093,0.056074766355140186,0.018691588785046728,0.014018691588785047
6030,Castelo Branco,Vila Velha de Ródão,Castelo Branco_Vila Velha de Ródão,0.3179012345679013,0,0.08024691358024692,0.0030864197530864204,0,0.06790123456790124,0.10185185185185186,0.03703703703703705,0.12345679012345681,0.012345679012345682,0.012345679012345682,0.024691358024691364,0.10493827160493828,0.024691358024691364,0.027777777777777783,0.012345679012345682,0.04938271604938273
3305,Coimbra,Arganil,Coimbra_Arganil,0.05863192182410423,8.143322475570032e-4,0.05700325732899022,0.0065146579804560255,8.143322475570032e-4,0.17019543973941367,0.1807817589576547,0.02280130293159609,0.11889250814332246,0.009771986970684038,0.017100977198697066,0.06596091205211725,0.11563517915309444,0.039902280130293157,0.06107491856677524,0.027687296416938106,0.04641693811074918
3300,Coimbra,Arganil,Coimbra_Arganil,0.05863192182410423,8.143322475570032e-4,0.05700325732899022,0.0065146579804560255,8.143322475570032e-4,0.17019543973941367,0.1807817589576547,0.02280130293159609,0.11889250814332246,0.009771986970684038,0.017100977198697066,0.06596091205211725,0.11563517915309444,0.039902280130293157,0.06107491856677524,0.027687296416938106,0.04641693811074918
3060,Coimbra,Cantanhede,Coimbra_Cantanhede,0.1966575981344734,9.716284492809951e-4,0.055188495919160516,0.020404197434900895,0.0011659541391371942,0.09385930820054413,0.1731441896618733,0.015157403808783523,0.049553050913330746,0.005052467936261174,0.019043917605907505,0.07462106490478043,0.12417411581811118,0.03556160124368442,0.06548775748153907,0.022153128643606686,0.04780411970462496
3064,Coimbra,Cantanhede,Coimbra_Cantanhede,0.1966575981344734,9.716284492809951e-4,0.055188495919160516,0.020404197434900895,0.0011659541391371942,0.09385930820054413,0.1731441896618733,0.015157403808783523,0.049553050913330746,0.005052467936261174,0.019043917605907505,0.07462106490478043,0.12417411581811118,0.03556160124368442,0.06548775748153907,0.022153128643606686,0.04780411970462496
3040,Coimbra,Coimbra,Coimbra_Coimbra,0.03194814746713249,1.3790567251999636e-4,0.026569826238852626,0.005746069688333181,4.13717017559989e-4,0.04583065183414545,0.1285280867886366,0.02555851797370599,0.05769053967086514,0.02211087616070608,0.03424657534246576,0.14521467316355616,0.15721246667279584,0.06683828261469156,0.17730072630320862,0.032821550059759126,0.04183138733106556
3045,Coimbra,Coimbra,Coimbra_Coimbra,0.03194814746713249,1.3790567251999636e-4,0.026569826238852626,0.005746069688333181,4.13717017559989e-4,0.04583065183414545,0.1285280867886366,0.02555851797370599,0.05769053967086514,0.02211087616070608,0.03424657534246576,0.14521467316355616,0.15721246667279584,0.06683828261469156,0.17730072630320862,0.032821550059759126,0.04183138733106556
3025,Coimbra,Coimbra,Coimbra_Coimbra,0.03194814746713249,1.3790567251999636e-4,0.026569826238852626,0.005746069688333181,4.13717017559989e-4,0.04583065183414545,0.1285280867886366,0.02555851797370599,0.05769053967086514,0.02211087616070608,0.03424657534246576,0.14521467316355616,0.15721246667279584,0.06683828261469156,0.17730072630320862,0.032821550059759126,0.04183138733106556
3020,Coimbra,Coimbra,Coimbra_Coimbra,0.03194814746713249,1.3790567251999636e-4,0.026569826238852626,0.005746069688333181,4.13717017559989e-4,0.04583065183414545,0.1285280867886366,0.02555851797370599,0.05769053967086514,0.02211087616070608,0.03424657534246576,0.14521467316355616,0.15721246667279584,0.06683828261469156,0.17730072630320862,0.032821550059759126,0.04183138733106556
3030,Coimbra,Coimbra,Coimbra_Coimbra,0.03194814746713249,1.3790567251999636e-4,0.026569826238852626,0.005746069688333181,4.13717017559989e-4,0.04583065183414545,0.1285280867886366,0.02555851797370599,0.05769053967086514,0.02211087616070608,0.03424657534246576,0.14521467316355616,0.15721246667279584,0.06683828261469156,0.17730072630320862,0.032821550059759126,0.04183138733106556
3044,Coimbra,Coimbra,Coimbra_Coimbra,0.03194814746713249,1.3790567251999636e-4,0.026569826238852626,0.005746069688333181,4.13717017559989e-4,0.04583065183414545,0.1285280867886366,0.02555851797370599,0.05769053967086514,0.02211087616070608,0.03424657534246576,0.14521467316355616,0.15721246667279584,0.06683828261469156,0.17730072630320862,0.032821550059759126,0.04183138733106556
3004,Coimbra,Coimbra,Coimbra_Coimbra,0.03194814746713249,1.3790567251999636e-4,0.026569826238852626,0.005746069688333181,4.13717017559989e-4,0.04583065183414545,0.1285280867886366,0.02555851797370599,0.05769053967086514,0.02211087616070608,0.03424657534246576,0.14521467316355616,0.15721246667279584,0.06683828261469156,0.17730072630320862,0.032821550059759126,0.04183138733106556
3000,Coimbra,Coimbra,Coimbra_Coimbra,0.03194814746713249,1.3790567251999636e-4,0.026569826238852626,0.005746069688333181,4.13717017559989e-4,0.04583065183414545,0.1285280867886366,0.02555851797370599,0.05769053967086514,0.02211087616070608,0.03424657534246576,0.14521467316355616,0.15721246667279584,0.06683828261469156,0.17730072630320862,0.032821550059759126,0.04183138733106556
3034,Coimbra,Coimbra,Coimbra_Coimbra,0.03194814746713249,1.3790567251999636e-4,0.026569826238852626,0.005746069688333181,4.13717017559989e-4,0.04583065183414545,0.1285280867886366,0.02555851797370599,0.05769053967086514,0.02211087616070608,0.03424657534246576,0.14521467316355616,0.15721246667279584,0.06683828261469156,0.17730072630320862,0.032821550059759126,0.04183138733106556
3049,Coimbra,Coimbra,Coimbra_Coimbra,0.03194814746713249,1.3790567251999636e-4,0.026569826238852626,0.005746069688333181,4.13717017559989e-4,0.04583065183414545,0.1285280867886366,0.02555851797370599,0.05769053967086514,0.02211087616070608,0.03424657534246576,0.14521467316355616,0.15721246667279584,0.06683828261469156,0.17730072630320862,0.032821550059759126,0.04183138733106556
3020,Aveiro,Mealhada,Aveiro_Mealhada,0.09860279441117764,0,0.0718562874251497,0.011576846307385228,0,0.08303393213572854,0.1652694610778443,0.026746506986027943,0.0594810379241517,0.011177644710578843,0.01636726546906188,0.09580838323353293,0.15249500998003993,0.04590818363273453,0.07944111776447106,0.02395209580838323,0.058283433133732535
3048,Coimbra,Coimbra,Coimbra_Coimbra,0.03194814746713249,1.3790567251999636e-4,0.026569826238852626,0.005746069688333181,4.13717017559989e-4,0.04583065183414545,0.1285280867886366,0.02555851797370599,0.05769053967086514,0.02211087616070608,0.03424657534246576,0.14521467316355616,0.15721246667279584,0.06683828261469156,0.17730072630320862,0.032821550059759126,0.04183138733106556
3150,Coimbra,Condeixa-a-Nova,Coimbra_Condeixa-a-Nova,0.03662420382165605,0.002653927813163482,0.045647558386411886,0.00583864118895966,0,0.06953290870488321,0.1602972399150743,0.03025477707006369,0.0583864118895966,0.012738853503184714,0.02760084925690021,0.11730360934182589,0.16560509554140126,0.06687898089171973,0.12367303609341825,0.0291932059447983,0.047770700636942665
3154,Coimbra,Condeixa-a-Nova,Coimbra_Condeixa-a-Nova,0.03662420382165605,0.002653927813163482,0.045647558386411886,0.00583864118895966,0,0.06953290870488321,0.1602972399150743,0.03025477707006369,0.0583864118895966,0.012738853503184714,0.02760084925690021,0.11730360934182589,0.16560509554140126,0.06687898089171973,0.12367303609341825,0.0291932059447983,0.047770700636942665
3090,Coimbra,Figueira da Foz,Coimbra_Figueira da Foz,0.07420395567400757,0.002945714686491794,0.03913592369196241,0.008135783419834479,0.0018235376630663489,0.06480572310281947,0.1639781175480432,0.024126806003647076,0.08177865058212934,0.015710478327956235,0.03071959601627157,0.1088511712722682,0.15570206200028056,0.056810211810913176,0.09215878804881471,0.026371160050497965,0.05274232010099593
3080,Coimbra,Figueira da Foz,Coimbra_Figueira da Foz,0.07420395567400757,0.002945714686491794,0.03913592369196241,0.008135783419834479,0.0018235376630663489,0.06480572310281947,0.1639781175480432,0.024126806003647076,0.08177865058212934,0.015710478327956235,0.03071959601627157,0.1088511712722682,0.15570206200028056,0.056810211810913176,0.09215878804881471,0.026371160050497965,0.05274232010099593
3094,Coimbra,Figueira da Foz,Coimbra_Figueira da Foz,0.07420395567400757,0.002945714686491794,0.03913592369196241,0.008135783419834479,0.0018235376630663489,0.06480572310281947,0.1639781175480432,0.024126806003647076,0.08177865058212934,0.015710478327956235,0.03071959601627157,0.1088511712722682,0.15570206200028056,0.056810211810913176,0.09215878804881471,0.026371160050497965,0.05274232010099593
3084,Coimbra,Figueira da Foz,Coimbra_Figueira da Foz,0.07420395567400757,0.002945714686491794,0.03913592369196241,0.008135783419834479,0.0018235376630663489,0.06480572310281947,0.1639781175480432,0.024126806003647076,0.08177865058212934,0.015710478327956235,0.03071959601627157,0.1088511712722682,0.15570206200028056,0.056810211810913176,0.09215878804881471,0.026371160050497965,0.05274232010099593
3330,Coimbra,Góis,Coimbra_Góis,0.11506276150627613,0.0020920502092050207,0.06694560669456066,0.0020920502092050207,0,0.11506276150627613,0.17991631799163177,0.02092050209205021,0.1297071129707113,0.0041841004184100415,0.01882845188284519,0.06903765690376568,0.12552301255230125,0.02719665271966527,0.03974895397489539,0.03765690376569038,0.046025104602510455
3334,Coimbra,Góis,Coimbra_Góis,0.11506276150627613,0.0020920502092050207,0.06694560669456066,0.0020920502092050207,0,0.11506276150627613,0.17991631799163177,0.02092050209205021,0.1297071129707113,0.0041841004184100415,0.01882845188284519,0.06903765690376568,0.12552301255230125,0.02719665271966527,0.03974895397489539,0.03765690376569038,0.046025104602510455
3200,Coimbra,Lousã,Coimbra_Lousã,0.03750633552965028,5.068423720223011e-4,0.0501773948302078,0.01013684744044602,0.001520527116066903,0.09072478459199189,0.16624429802331475,0.02331474911302585,0.07856056766345666,0.014698428788646729,0.03294475418144956,0.1003547896604156,0.15965534718702482,0.05473897617840851,0.08261530663963507,0.03294475418144956,0.06335529650278762
3070,Coimbra,Mira,Coimbra_Mira,0.0622568093385214,0,0.049286640726329434,0.007782101167315175,6.485084306095979e-4,0.12191958495460439,0.20233463035019453,0.013618677042801555,0.10570687418936445,0.013618677042801555,0.022049286640726327,0.09273670557717249,0.09987029831387807,0.041504539559014265,0.07782101167315174,0.02723735408560311,0.06160830090791179
3074,Coimbra,Mira,Coimbra_Mira,0.0622568093385214,0,0.049286640726329434,0.007782101167315175,6.485084306095979e-4,0.12191958495460439,0.20233463035019453,0.013618677042801555,0.10570687418936445,0.013618677042801555,0.022049286640726327,0.09273670557717249,0.09987029831387807,0.041504539559014265,0.07782101167315174,0.02723735408560311,0.06160830090791179
3220,Coimbra,Miranda do Corvo,Coimbra_Miranda do Corvo,0.10177935943060498,7.117437722419929e-4,0.040569395017793594,0.007117437722419929,7.117437722419929e-4,0.12455516014234876,0.17366548042704627,0.025622775800711744,0.06903914590747331,0.013523131672597864,0.02206405693950178,0.06975088967971531,0.12455516014234876,0.0498220640569395,0.0896797153024911,0.027046263345195727,0.0597864768683274
3140,Coimbra,Montemor-o-Velho,Coimbra_Montemor-o-Velho,0.23274021352313168,3.5587188612099647e-4,0.04697508896797153,0.016370106761565837,7.117437722419929e-4,0.06690391459074733,0.13274021352313167,0.019572953736654804,0.049466192170818504,0.008540925266903915,0.01886120996441281,0.07900355871886121,0.12135231316725978,0.05516014234875445,0.08647686832740213,0.01779359430604982,0.04697508896797153
3144,Coimbra,Montemor-o-Velho,Coimbra_Montemor-o-Velho,0.23274021352313168,3.5587188612099647e-4,0.04697508896797153,0.016370106761565837,7.117437722419929e-4,0.06690391459074733,0.13274021352313167,0.019572953736654804,0.049466192170818504,0.008540925266903915,0.01886120996441281,0.07900355871886121,0.12135231316725978,0.05516014234875445,0.08647686832740213,0.01779359430604982,0.04697508896797153
3400,Coimbra,Oliveira do Hospital,Coimbra_Oliveira do Hospital,0.06081754735792624,0.001495513459621137,0.080259222333001,0.0049850448654037895,0.001495513459621137,0.12362911266201398,0.20039880358923234,0.0189431704885344,0.0852442671984048,0.012462612163509473,0.01844466600199402,0.09820538384845466,0.1066799601196411,0.050847457627118654,0.06331006979062812,0.025922233300099705,0.04685942173479562
3405,Coimbra,Oliveira do Hospital,Coimbra_Oliveira do Hospital,0.06081754735792624,0.001495513459621137,0.080259222333001,0.0049850448654037895,0.001495513459621137,0.12362911266201398,0.20039880358923234,0.0189431704885344,0.0852442671984048,0.012462612163509473,0.01844466600199402,0.09820538384845466,0.1066799601196411,0.050847457627118654,0.06331006979062812,0.025922233300099705,0.04685942173479562
3404,Coimbra,Oliveira do Hospital,Coimbra_Oliveira do Hospital,0.06081754735792624,0.001495513459621137,0.080259222333001,0.0049850448654037895,0.001495513459621137,0.12362911266201398,0.20039880358923234,0.0189431704885344,0.0852442671984048,0.012462612163509473,0.01844466600199402,0.09820538384845466,0.1066799601196411,0.050847457627118654,0.06331006979062812,0.025922233300099705,0.04685942173479562
3320,Coimbra,Pampilhosa da Serra,Coimbra_Pampilhosa da Serra,0.10830324909747291,0,0.06137184115523465,0.036101083032490974,0,0.14079422382671478,0.20216606498194944,0.03971119133574007,0.11913357400722019,0.003610108303249097,0.02527075812274368,0.06859205776173284,0.04332129963898917,0.021660649819494584,0.036101083032490974,0.04693140794223826,0.04693140794223826
3360,Coimbra,Penacova,Coimbra_Penacova,0.056603773584905655,0,0.047798742138364776,0.009433962264150943,0.001257861635220126,0.1968553459119497,0.20314465408805032,0.04150943396226415,0.06918238993710692,0.001886792452830189,0.012578616352201259,0.06477987421383648,0.12578616352201258,0.03459119496855346,0.06289308176100629,0.020125786163522015,0.05157232704402516
3230,Coimbra,Penela,Coimbra_Penela,0.07725947521865886,0,0.055393586005830886,0.004373177842565597,0.004373177842565597,0.10204081632653059,0.16326530612244894,0.030612244897959173,0.08600583090379006,0.017492711370262388,0.01895043731778425,0.10495626822157432,0.1486880466472303,0.04810495626822156,0.07871720116618074,0.027696793002915443,0.03206997084548104
3234,Coimbra,Penela,Coimbra_Penela,0.07725947521865886,0,0.055393586005830886,0.004373177842565597,0.004373177842565597,0.10204081632653059,0.16326530612244894,0.030612244897959173,0.08600583090379006,0.017492711370262388,0.01895043731778425,0.10495626822157432,0.1486880466472303,0.04810495626822156,0.07871720116618074,0.027696793002915443,0.03206997084548104
3130,Coimbra,Soure,Coimbra_Soure,0.08323057953144265,0.0018495684340320592,0.06288532675709001,0.014180024660912453,6.165228113440197e-4,0.09494451294697903,0.1818742293464858,0.028976572133168923,0.06041923551171393,0.009247842170160295,0.014180024660912453,0.07706535141800246,0.13563501849568432,0.057953144266337846,0.08692971639950677,0.020961775585696667,0.0690505548705302
3420,Coimbra,Tábua,Coimbra_Tábua,0.09764309764309766,0.0016835016835016839,0.07744107744107746,0.005050505050505052,0,0.10016835016835018,0.21127946127946132,0.028619528619528625,0.09595959595959598,0.0067340067340067354,0.033670033670033676,0.07070707070707072,0.10353535353535355,0.04461279461279462,0.05892255892255893,0.021043771043771045,0.042929292929292935
3350,Coimbra,Vila Nova de Poiares,Coimbra_Vila Nova de Poiares,0.050059594755661484,0,0.045292014302741344,0.009535160905840284,0.0035756853396901067,0.10250297973778305,0.2610250297973778,0.02622169249106078,0.07985697258641238,0.011918951132300355,0.034564958283671024,0.07866507747318234,0.12038140643623357,0.040524433849821205,0.056019070321811665,0.021454112038140637,0.05840286054827174
7250,Évora,Alandroal,Évora_Alandroal,0.31360946745562135,0.005917159763313611,0.059171597633136105,0,0,0.06508875739644972,0.13165680473372782,0.013313609467455623,0.1168639053254438,0.005917159763313611,0.01035502958579882,0.031065088757396456,0.14792899408284024,0.01627218934911243,0.039940828402366874,0.02810650887573965,0.014792899408284026
7154,Évora,Borba,Évora_Borba,0.20806100217864928,0.005446623093681918,0.06971677559912856,0.0010893246187363838,0.0010893246187363838,0.04248366013071896,0.24074074074074078,0.015250544662309372,0.09041394335511983,0.005446623093681918,0.014161220043572986,0.0729847494553377,0.09259259259259262,0.03159041394335512,0.04575163398692811,0.02069716775599129,0.04248366013071896
7200,Évora,Alandroal,Évora_Alandroal,0.31360946745562135,0.005917159763313611,0.059171597633136105,0,0,0.06508875739644972,0.13165680473372782,0.013313609467455623,0.1168639053254438,0.005917159763313611,0.01035502958579882,0.031065088757396456,0.14792899408284024,0.01627218934911243,0.039940828402366874,0.02810650887573965,0.014792899408284026
7040,Évora,Arraiolos,Évora_Arraiolos,0.2290249433106576,0.005668934240362813,0.08390022675736963,0.0011337868480725626,0.0011337868480725626,0.0634920634920635,0.14965986394557823,0.021541950113378686,0.08616780045351474,0.00453514739229025,0.035147392290249435,0.08390022675736963,0.08276643990929705,0.026077097505668938,0.03741496598639456,0.030612244897959186,0.05782312925170069
7150,Évora,Borba,Évora_Borba,0.20806100217864928,0.005446623093681918,0.06971677559912856,0.0010893246187363838,0.0010893246187363838,0.04248366013071896,0.24074074074074078,0.015250544662309372,0.09041394335511983,0.005446623093681918,0.014161220043572986,0.0729847494553377,0.09259259259259262,0.03159041394335512,0.04575163398692811,0.02069716775599129,0.04248366013071896
7100,Évora,Estremoz,Évora_Estremoz,0.2578209277238404,0.002696871628910464,0.05825242718446603,0.00377562028047465,5.393743257820928e-4,0.0528586839266451,0.17691477885652646,0.022653721682847898,0.08522114347357067,0.009169363538295578,0.022114347357065807,0.0760517799352751,0.08683926645091694,0.03451995685005394,0.052319309600863007,0.018338727076591156,0.03991370010787487
7005,Évora,Évora,Évora_Évora,0.12648327939590076,5.393743257820927e-4,0.03317152103559871,0.0044498381877022646,0.0017529665587918014,0.05299352750809061,0.14064185544768068,0.020496224379719524,0.08454692556634304,0.01901294498381877,0.03586839266450917,0.10517799352750808,0.1279665587918015,0.051105717367853284,0.10774002157497303,0.04099244875943905,0.04706040992448759
7000,Évora,Évora,Évora_Évora,0.12648327939590076,5.393743257820927e-4,0.03317152103559871,0.0044498381877022646,0.0017529665587918014,0.05299352750809061,0.14064185544768068,0.020496224379719524,0.08454692556634304,0.01901294498381877,0.03586839266450917,0.10517799352750808,0.1279665587918015,0.051105717367853284,0.10774002157497303,0.04099244875943905,0.04706040992448759
7004,Évora,Évora,Évora_Évora,0.12648327939590076,5.393743257820927e-4,0.03317152103559871,0.0044498381877022646,0.0017529665587918014,0.05299352750809061,0.14064185544768068,0.020496224379719524,0.08454692556634304,0.01901294498381877,0.03586839266450917,0.10517799352750808,0.1279665587918015,0.051105717367853284,0.10774002157497303,0.04099244875943905,0.04706040992448759
7009,Évora,Évora,Évora_Évora,0.12648327939590076,5.393743257820927e-4,0.03317152103559871,0.0044498381877022646,0.0017529665587918014,0.05299352750809061,0.14064185544768068,0.020496224379719524,0.08454692556634304,0.01901294498381877,0.03586839266450917,0.10517799352750808,0.1279665587918015,0.051105717367853284,0.10774002157497303,0.04099244875943905,0.04706040992448759
7200,Évora,Évora,Évora_Évora,0.12648327939590076,5.393743257820927e-4,0.03317152103559871,0.0044498381877022646,0.0017529665587918014,0.05299352750809061,0.14064185544768068,0.020496224379719524,0.08454692556634304,0.01901294498381877,0.03586839266450917,0.10517799352750808,0.1279665587918015,0.051105717367853284,0.10774002157497303,0.04099244875943905,0.04706040992448759
7050,Évora,Montemor-o-Novo,Évora_Montemor-o-Novo,0.24200518582541056,0,0.037165082108902334,0.001296456352636128,4.32152117545376e-4,0.07000864304235091,0.14001728608470182,0.016421780466724285,0.07130509939498704,0.0090751944684528945,0.024200518582541058,0.07994814174589455,0.1473638720829732,0.02592912705272256,0.0592048401037165,0.030682800345721694,0.0449438202247191
7490,Évora,Mora,Évora_Mora,0.24166666666666667,0,0.07708333333333334,0.008333333333333333,0,0.0625,0.15833333333333333,0.016666666666666666,0.075,0.004166666666666667,0.020833333333333336,0.05625,0.10625000000000001,0.04166666666666667,0.05416666666666667,0.03125,0.04583333333333334
7240,Évora,Mourão,Évora_Mourão,0.40202702702702703,0,0.043918918918918914,0.003378378378378378,0,0.06756756756756757,0.0945945945945946,0.010135135135135136,0.12162162162162161,0.003378378378378378,0.013513513513513513,0.03716216216216216,0.125,0.006756756756756756,0.030405405405405404,0.013513513513513513,0.027027027027027025
7244,Évora,Mourão,Évora_Mourão,0.40202702702702703,0,0.043918918918918914,0.003378378378378378,0,0.06756756756756757,0.0945945945945946,0.010135135135135136,0.12162162162162161,0.003378378378378378,0.013513513513513513,0.03716216216216216,0.125,0.006756756756756756,0.030405405405405404,0.013513513513513513,0.027027027027027025
7220,Évora,Portel,Évora_Portel,0.40653594771241824,0,0.03790849673202614,0.00130718954248366,0,0.07712418300653594,0.09542483660130718,0.01045751633986928,0.06797385620915032,0.00522875816993464,0.019607843137254898,0.04967320261437908,0.12679738562091503,0.02222222222222222,0.04183006535947712,0.01568627450980392,0.02222222222222222
7200,Évora,Redondo,Évora_Redondo,0.36566332218506126,0.0011148272017837235,0.06577480490523968,0.0011148272017837235,0.0011148272017837235,0.06800445930880714,0.1482720178372352,0.013377926421404682,0.07246376811594202,0.005574136008918617,0.008918617614269788,0.05351170568561873,0.07469342251950947,0.03232998885172798,0.03901895206243032,0.02229654403567447,0.026755852842809364
7170,Évora,Redondo,Évora_Redondo,0.36566332218506126,0.0011148272017837235,0.06577480490523968,0.0011148272017837235,0.0011148272017837235,0.06800445930880714,0.1482720178372352,0.013377926421404682,0.07246376811594202,0.005574136008918617,0.008918617614269788,0.05351170568561873,0.07469342251950947,0.03232998885172798,0.03901895206243032,0.02229654403567447,0.026755852842809364
7200,Évora,Reguengos de Monsaraz,Évora_Reguengos de Monsaraz,0.28964613368283093,0,0.06094364351245086,0.0032765399737876805,0,0.06290956749672347,0.1343381389252949,0.010484927916120578,0.11402359108781128,0.006553079947575361,0.022935779816513763,0.057667103538663174,0.07601572739187418,0.045871559633027525,0.054390563564875496,0.031454783748361734,0.02948885976408912
2965,Évora,Vendas Novas,Évora_Vendas Novas,0.14329037149355572,0,0.05231235784685368,0.004548900682335103,0,0.07505686125852919,0.1940864291129644,0.021986353297952992,0.07808946171341927,0.018953752843062926,0.015163002274450341,0.0803639120545868,0.12054586808188023,0.038665655799848375,0.07050796057619409,0.02577710386656558,0.060652009097801364
7080,Évora,Vendas Novas,Évora_Vendas Novas,0.14329037149355572,0,0.05231235784685368,0.004548900682335103,0,0.07505686125852919,0.1940864291129644,0.021986353297952992,0.07808946171341927,0.018953752843062926,0.015163002274450341,0.0803639120545868,0.12054586808188023,0.038665655799848375,0.07050796057619409,0.02577710386656558,0.060652009097801364
7090,Évora,Viana do Alentejo,Évora_Viana do Alentejo,0.29837702871410743,0.001248439450686642,0.04619225967540575,0.001248439450686642,0,0.054931335830212244,0.16479400749063672,0.01747815230961299,0.07240948813982523,0.001248439450686642,0.014981273408239704,0.0387016229712859,0.1435705368289638,0.03370786516853933,0.05617977528089888,0.01997503121098627,0.03495630461922598
7160,Évora,Vila Viçosa,Évora_Vila Viçosa,0.12758996728462377,0.027262813522355503,0.057797164667393666,0.0010905125408942201,0.0010905125408942201,0.06324972737186477,0.18211559432933475,0.021810250817884402,0.08724100327153761,0.008724100327153761,0.015267175572519083,0.10141766630316247,0.11995637949836421,0.033805888767720824,0.07851690294438385,0.021810250817884402,0.051254089422028346
8200,Faro,Albufeira,Faro_Albufeira,0.037603385266397386,9.617234083477592e-5,0.0131756106943643,0.0016349297941911905,3.8468936333910367e-4,0.0802077322562031,0.1125216387766878,0.05462588959415271,0.2898634352760146,0.009328717060973263,0.05645316407001346,0.0603000577034045,0.14945181765724175,0.01904212348528563,0.03327562992883246,0.029332563954606653,0.0527024427774572
8201,Faro,Albufeira,Faro_Albufeira,0.037603385266397386,9.617234083477592e-5,0.0131756106943643,0.0016349297941911905,3.8468936333910367e-4,0.0802077322562031,0.1125216387766878,0.05462588959415271,0.2898634352760146,0.009328717060973263,0.05645316407001346,0.0603000577034045,0.14945181765724175,0.01904212348528563,0.03327562992883246,0.029332563954606653,0.0527024427774572
8203,Faro,Albufeira,Faro_Albufeira,0.037603385266397386,9.617234083477592e-5,0.0131756106943643,0.0016349297941911905,3.8468936333910367e-4,0.0802077322562031,0.1125216387766878,0.05462588959415271,0.2898634352760146,0.009328717060973263,0.05645316407001346,0.0603000577034045,0.14945181765724175,0.01904212348528563,0.03327562992883246,0.029332563954606653,0.0527024427774572
8970,Faro,Alcoutim,Faro_Alcoutim,0.3287671232876712,0,0.049315068493150684,0.005479452054794521,0,0.06575342465753425,0.10136986301369863,0.0136986301369863,0.1232876712328767,0.010958904109589041,0.016438356164383564,0.06027397260273972,0.09863013698630137,0.019178082191780823,0.038356164383561646,0.03561643835616438,0.03287671232876713
8670,Faro,Aljezur,Faro_Aljezur,0.10953058321479375,7.112375533428165e-4,0.027738264580369845,0.01209103840682788,0,0.08961593172119488,0.10028449502133713,0.01209103840682788,0.31650071123755336,0.01209103840682788,0.028449502133712664,0.06330014224751067,0.0945945945945946,0.033428165007112376,0.023470839260312945,0.03698435277382646,0.03911806543385491
8950,Faro,Castro Marim,Faro_Castro Marim,0.11039657020364414,0.004287245444801714,0.02893890675241157,0.005359056806002143,0.0010718113612004285,0.07073954983922827,0.15326902465166128,0.008574490889603428,0.21007502679528398,0.012861736334405143,0.04287245444801714,0.061093247588424424,0.14147909967845654,0.025723472668810286,0.05466237942122185,0.031082529474812423,0.037513397642014994
8954,Faro,Castro Marim,Faro_Castro Marim,0.11039657020364414,0.004287245444801714,0.02893890675241157,0.005359056806002143,0.0010718113612004285,0.07073954983922827,0.15326902465166128,0.008574490889603428,0.21007502679528398,0.012861736334405143,0.04287245444801714,0.061093247588424424,0.14147909967845654,0.025723472668810286,0.05466237942122185,0.031082529474812423,0.037513397642014994
8009,Faro,Faro,Faro_Faro,0.06824595912084153,3.4208500812451896e-4,0.020183015479346617,0.004361583853587617,9.40733772342427e-4,0.08167279568972889,0.11913110407936371,0.03497819208073206,0.10655948003078765,0.017360814162319334,0.0394252971863508,0.10211237492516889,0.17625930043615837,0.04763533738133926,0.09210638843752672,0.03412297956042076,0.05456255879586076
