Year;Month;Date;Zip Code;Active Energy (kWh)
2023;2;2023-02;2765;9879356.702
2023;2;2023-02;2785;10976070.236
2023;2;2023-02;2790;12874151.388
2023;2;2023-02;2800;5609448.399
2023;2;2023-02;2815;2229762.101
2023;2;2023-02;2825;13089501.415
2023;2;2023-02;2830;11540284.127
2023;2;2023-02;2835;9548916.261
2023;2;2023-02;2865;4577291.814
2023;2;2023-02;2910;66607270.281
2023;2;2023-02;2975;4826614.689
2023;2;2023-02;3030;12239088.579
2023;2;2023-02;3100;12950325.583
2023;2;2023-02;3150;4505740.726
2023;2;2023-02;3230;1629545.385
2023;2;2023-02;3240;3512479.089
2023;2;2023-02;3250;1407029.459
2023;2;2023-02;3400;7160768.715
2023;2;2023-02;3440;2511913.207
2023;2;2023-02;3525;1049135.691
2023;2;2023-02;3530;13557159.147
2023;2;2023-02;3610;1793460.275
2023;2;2023-02;3680;4240059.423
2023;2;2023-02;3720;24243053.609
2023;2;2023-02;3740;2672357.318
2023;2;2023-02;3770;11557750.112
2023;2;2023-02;3885;13447353.199
2023;2;2023-02;4350;6219070.862
2023;2;2023-02;4400;20990404.109
2023;2;2023-02;4420;8026207.637
2023;2;2023-02;4425;17357904.023
2023;2;2023-02;4490;9329585.939
2023;2;2023-02;4500;8634437.521
2023;2;2023-02;4505;9155829.207
2023;2;2023-02;4520;18798225.829
2023;2;2023-02;4525;3827218.912
2023;2;2023-02;4535;18497784.144
2023;2;2023-02;4560;13252649.122
2023;2;2023-02;4575;7158732.331
2023;2;2023-02;4585;10649290.26
2023;2;2023-02;4590;8766085.69
2023;2;2023-02;4595;8585353.048
2023;2;2023-02;4600;7881159.945
2023;2;2023-02;4610;8508854.89
2023;2;2023-02;4630;4903376.843
2023;2;2023-02;4650;4172624.955
2023;2;2023-02;4690;2724970.864
2023;2;2023-02;4715;12392691.518
2023;2;2023-02;4750;19599978.827
2023;2;2023-02;4760;44620905.274
2023;2;2023-02;4770;18956124.71
2023;2;2023-02;4775;3856355.356
2023;2;2023-02;4795;14417209.337
2023;2;2023-02;4815;15688319.585
2023;2;2023-02;4830;4846346.407
2023;2;2023-02;4905;23455420.92
2023;2;2023-02;4910;4164475.124
2023;2;2023-02;4920;5171309.241
2023;2;2023-02;4940;2289978.468
2023;2;2023-02;4950;5631156.588
2023;2;2023-02;4970;8314796.402
2023;2;2023-02;4990;9562607.903
2023;2;2023-02;5030;1063389.801
2023;2;2023-02;5085;611434.828
2023;2;2023-02;5160;1915200.979
2023;2;2023-02;5300;11124205.03
2023;2;2023-02;5320;1255157.628
2023;2;2023-02;5450;4289563.846
2023;2;2023-02;5470;1955742.016
2023;2;2023-02;6000;14006046.243
2023;2;2023-02;6005;2817089.691
2023;2;2023-02;6030;10096346.922
2023;2;2023-02;6040;849872.728
2023;2;2023-02;6100;4907071.071
2023;2;2023-02;6110;847542.247
2023;2;2023-02;6290;2924551.66
2023;2;2023-02;6320;2641826.807
2023;2;2023-02;6350;586615.933
2023;2;2023-02;6355;1094513.365
2023;2;2023-02;7000;6808017.916
2023;3;2023-03;7830;6795131.936
2023;3;2023-03;7885;649032.45
2023;3;2023-03;8100;17893245.583
2023;3;2023-03;8300;3428716.029
2023;3;2023-03;8365;7519724.781
2023;3;2023-03;8600;13778331.803
2023;3;2023-03;8650;2857624.807
2023;3;2023-03;8970;806365.479
2023;4;2023-04;1250;11567113.891
2023;4;2023-04;1349;43786.023
2023;4;2023-04;1400;5831298.597
2023;4;2023-04;1675;2622278.729
2023;4;2023-04;2065;1015376.5
2023;4;2023-04;2125;2788060.869
2023;4;2023-04;2260;1344270.687
2023;4;2023-04;2305;3972929.032
2023;4;2023-04;2380;4990227.307
2023;4;2023-04;2410;6445226.491
2023;4;2023-04;2430;43274702.247
2023;4;2023-04;2485;623724.784
2023;4;2023-04;2520;5350366.986
2023;4;2023-04;2540;3219488.905
2023;4;2023-04;2565;8632704.871
2023;4;2023-04;2600;33337891.675
2023;4;2023-04;2620;5263712.174
2023;4;2023-04;2670;12687550.862
2023;4;2023-04;2745;8751185.229
2023;4;2023-04;2755;2279147.543
2023;4;2023-04;2805;4257153.83
2023;4;2023-04;2830;9611381.959
2023;4;2023-04;2955;5434406.403
2023;4;2023-04;2965;3992228.586
2023;4;2023-04;3020;11141050.245
2023;4;2023-04;3045;4082038.792
2023;4;2023-04;3220;1935817.532
2023;4;2023-04;3240;3017563.679
2023;4;2023-04;3300;3644401.078
2023;4;2023-04;3330;754485.655
2023;4;2023-04;3400;6438214.186
2023;4;2023-04;3440;2175212.419
2023;4;2023-04;3465;3742138.53
2023;4;2023-04;3510;6379110.223
2023;4;2023-04;3520;12500104.944
2023;4;2023-04;3560;2170527.99
2023;4;2023-04;3630;494622.382
2023;4;2023-04;3680;3849872.781
2023;4;2023-04;3800;46372613.676
2023;4;2023-04;3860;51220215.495
2023;4;2023-04;4050;14077795.087
2023;4;2023-04;4100;14922574.403
2023;4;2023-04;4400;19301562.82
2023;4;2023-04;4515;3709846.603
2023;4;2023-04;4540;4210835.795
2023;4;2023-04;4600;6849240.204
2023;4;2023-04;4610;7284440.612
2023;4;2023-04;4635;2208952.73
2023;4;2023-04;4650;3731513.54
2023;4;2023-04;4775;3605435.19
2023;4;2023-04;4785;10318367.822
2023;4;2023-04;4825;5667482.713
2023;4;2023-04;4845;667595.78
2023;4;2023-04;4920;4782614.047
2023;4;2023-04;4935;10055179.283
2023;4;2023-04;4980;1967160.734
2023;4;2023-04;5030;855901.73
2023;4;2023-04;5040;753793.341
2023;4;2023-04;5070;2095102.41
2023;4;2023-04;5300;8518176.047
2023;4;2023-04;5430;2227260.535
2023;4;2023-04;5470;1879703.971
2023;4;2023-04;6100;4054513.409
2023;4;2023-04;6150;1660237.701
2023;4;2023-04;6160;1417369.576
2023;4;2023-04;6215;1619611.485
2023;4;2023-04;6250;1160314.979
2023;4;2023-04;6285;96682.436
2023;4;2023-04;6350;469344.064
2023;4;2023-04;6400;1667743.575
2023;4;2023-04;6440;1058870.878
2023;4;2023-04;7090;1319350.672
2023;4;2023-04;7160;2571097.666
2023;4;2023-04;7220;11124972.413
2023;4;2023-04;7230;349124.436
2023;4;2023-04;7320;1282468.809
2023;4;2023-04;7430;805657.399
2023;4;2023-04;7490;1158378.984
2023;4;2023-04;7570;6116872.872
2023;4;2023-04;7600;18613778.477
2023;4;2023-04;7665;581925.196
2023;4;2023-04;7780;28740134.585
2023;4;2023-04;8000;7079105.012
2023;4;2023-04;8125;13353493.304
2023;4;2023-04;8200;28287887.391
2023;4;2023-04;8670;1976984.169
2023;4;2023-04;8900;5829548.845
2023;5;2023-05;1349;44662.171
2023;5;2023-05;1600;23776411.625
2023;5;2023-05;1675;2666628.912
2023;5;2023-05;1700;19295652.742
2023;5;2023-05;1750;7299530.115
2023;5;2023-05;2100;8310568.7
2023;5;2023-05;2120;3346707.682
2023;5;2023-05;2135;6219932.317
2023;5;2023-05;2250;3324838.556
2023;5;2023-05;2405;11286667.761
2023;5;2023-05;2435;4507203.167
2023;5;2023-05;2490;3462495.408
2023;9;2023-09;2490;3534806.715
2023;9;2023-09;2520;5807163.959
2023;9;2023-09;2525;2697667.694
2023;9;2023-09;2605;4925353.74
2023;9;2023-09;2619;10794.851
2023;9;2023-09;2660;14411969.25
2023;9;2023-09;2690;4981421.221
2023;9;2023-09;2750;14190219.153
2023;9;2023-09;2765;8709106.002
2023;9;2023-09;2790;13126246.915
2023;9;2023-09;2865;3617282.442
2023;9;2023-09;2900;21920608.324
2023;9;2023-09;2910;66868385.459
2023;9;2023-09;2975;4033075.261
2023;9;2023-09;3020;14237888.815
2023;9;2023-09;3025;4306016.981
2023;9;2023-09;3050;6637834.013
2023;9;2023-09;3060;16495481.56
2023;9;2023-09;3100;12653615.595
2023;9;2023-09;3200;4403882.375
2023;9;2023-09;3230;1465037.816
2023;9;2023-09;3250;1300734.234
2023;9;2023-09;3465;3954896.21
2023;9;2023-09;3510;6926466.959
2023;9;2023-09;3530;13556910.279
2023;9;2023-09;3600;2662807.179
2023;9;2023-09;3720;23544315.519
2023;9;2023-09;3730;8116157.447
2023;9;2023-09;3750;21678510.66
2023;9;2023-09;3840;7749478.17
2023;9;2023-09;3850;15186088.918
2023;9;2023-09;3865;3213567.3
2023;9;2023-09;4049;4398.464
2023;9;2023-09;4445;10183040.93
2023;9;2023-09;4495;2756225.312
2023;9;2023-09;4505;7182095.937
2023;9;2023-09;4535;17037920.365
2023;9;2023-09;4560;12324052.467
2023;9;2023-09;4575;6434228.642
2023;9;2023-09;4610;6885400.213
2023;9;2023-09;4625;2226611.339
2023;9;2023-09;4705;14468188.13
2023;9;2023-09;4770;18399777.827
2023;9;2023-09;4810;6699839.03
2023;9;2023-09;4925;5410095.24
2023;9;2023-09;4930;4662040.244
2023;9;2023-09;4980;2087070.336
2023;9;2023-09;5050;3092122.626
2023;9;2023-09;5100;6366052.009
2023;9;2023-09;5120;979494.509
2023;9;2023-09;5160;1750284.387
2023;9;2023-09;5301;15.07
2023;9;2023-09;5340;3040958.651
2023;9;2023-09;5425;875333.787
2023;9;2023-09;5430;2196206.2
2023;9;2023-09;6000;12262569.397
2023;9;2023-09;6050;1377526.577
2023;9;2023-09;6060;2622329.408
2023;9;2023-09;6230;7449426.912
2023;9;2023-09;6350;444707.413
2023;9;2023-09;6370;930090.274
2023;9;2023-09;6400;1891087.786
2023;9;2023-09;7100;3875396.995
2023;9;2023-09;7350;6103290.04
2023;9;2023-09;7440;848369.737
2023;9;2023-09;7470;1705193.436
2023;9;2023-09;7500;2008137.85
2023;9;2023-09;7665;630751.288
2023;9;2023-09;7750;1373686.881
2023;9;2023-09;7875;623860.741
2023;9;2023-09;8135;14057561.755
2023;9;2023-09;8200;35620233.797
2023;9;2023-09;8375;2838172.478
2023;9;2023-09;8600;15167889.214
2023;9;2023-09;8700;10921674.845
2023;10;2023-10;1050;21371327.887
2023;10;2023-10;1150;9497226.148
2023;10;2023-10;1300;10695210.314
2023;10;2023-10;1495;7017546.679
2023;10;2023-10;1749;77.984
2023;10;2023-10;1885;2441705.356
2023;10;2023-10;1990;15943478.022
2023;10;2023-10;2040;14460440.399
2023;10;2023-10;2250;3249303.192
2023;10;2023-10;2305;4361079.966
2023;10;2023-10;2350;22167045.104
2023;10;2023-10;2400;10805039.245
2023;10;2023-10;2405;12542878.617
2023;10;2023-10;2440;4793473.729
2023;10;2023-10;2450;6611594.082
2023;10;2023-10;2480;10920353.931
2023;10;2023-10;2495;10207907.564
2023;10;2023-10;2619;11659.923
2023;10;2023-10;2640;8408577.154
2023;10;2023-10;2645;8550662.143
2023;10;2023-10;2655;4103290.82
2023;10;2023-10;2695;6662395.239
2023;10;2023-10;2720;7130192.291
2023;10;2023-10;2725;12264880.968
2023;10;2023-10;2740;8096244.701
2023;10;2023-10;2750;14954333.466
2023;10;2023-10;2755;2494564.168
2023;10;2023-10;2785;10318118.239
2023;10;2023-10;2815;1976023.849
2023;10;2023-10;2820;6980819.917
2023;10;2023-10;2830;14065634.609
2023;10;2023-10;2840;66913862.454
2023;10;2023-10;2855;9107018.413
2023;10;2023-10;2890;7278447.242
2023;10;2023-10;2925;6022699.427
2023;10;2023-10;3050;7109384.603
2023;10;2023-10;3090;69359569.573
2023;10;2023-10;3230;1620978.313
2023;10;2023-10;3250;1418149.737
2023;10;2023-10;3360;3265417.915
2023;10;2023-10;3405;1330571.074
2023;10;2023-10;3550;1438396.786
2023;10;2023-10;3630;532464.388
2023;10;2023-10;3730;8736617.097
2023;10;2023-10;3840;8472822.003
2023;10;2023-10;4000;14277147.644
2023;10;2023-10;4350;6320998.455
2023;10;2023-10;4420;7919139.944
2023;10;2023-10;4605;1616385.537
2023;10;2023-10;4620;10837518.447
2023;10;2023-10;4690;2765529.454
2023;10;2023-10;5320;1163030.601
2023;10;2023-10;5350;925304.294
2023;10;2023-10;5445;791269.626
2023;10;2023-10;6005;2734712.333
2023;10;2023-10;6100;4860728.305
2023;10;2023-10;6350;502746.132
2023;10;2023-10;7050;5689538.527
2023;10;2023-10;7100;3990849.191
2023;10;2023-10;7220;9698534.593
2023;10;2023-10;7340;788339.117
2023;10;2023-10;7540;3374773.404
2023;10;2023-10;7565;2917447.073
2023;10;2023-10;7630;5701938.789
2023;10;2023-10;7700;1547014.697
2023;10;2023-10;7920;1049385.771
2023;10;2023-10;7940;1301728.585
2023;10;2023-10;8000;7873179.637
2023;10;2023-10;8005;13932836.041
2023;11;2023-11;2425;9173849.503
2023;11;2023-11;2475;3371154.756
2023;11;2023-11;2480;11951822.441
2023;11;2023-11;2565;10747942.56
2023;11;2023-11;2610;7123332.446
2023;11;2023-11;2740;7734688.332
2023;11;2023-11;2745;9809442.076
2023;11;2023-11;2760;1348176.567
2023;11;2023-11;2790;13104644.853
2023;11;2023-11;2805;4663844.382
2023;11;2023-11;2809;883.784
2023;11;2023-11;2815;2140410.511
2023;11;2023-11;2835;7103207.962
2023;11;2023-11;2855;9210606.683
2023;11;2023-11;2865;4301280.633
2023;11;2023-11;2870;13091645.867
2023;11;2023-11;2890;7050612.606
2023;11;2023-11;2950;29368431.638
2023;11;2023-11;2965;4020980.631
2023;11;2023-11;4050;15691101.83
2023;11;2023-11;4465;13242993.228
2023;11;2023-11;4490;9558195.091
2023;11;2023-11;4500;8440024.376
2023;11;2023-11;4550;3870162.873
2023;11;2023-11;4560;13881124.284
2023;11;2023-11;4755;11996977.819
2023;11;2023-11;4785;11544767.226
2023;11;2023-11;4800;9644108.677
2023;11;2023-11;4805;15955700.3
2023;11;2023-11;4830;5286236.186
2023;11;2023-11;4835;17015386.11
2023;11;2023-11;4845;723417.906
2023;11;2023-11;4920;5461853.209
2023;11;2023-11;4950;5894513.08
2023;11;2023-11;4960;2011705.444
2023;11;2023-11;5040;916765.9
2023;11;2023-11;5050;3043316.291
2023;11;2023-11;5070;2084503.634
2023;11;2023-11;5130;1620680.352
2023;11;2023-11;5200;2229229.586
2023;11;2023-11;5225;839484.014
2023;11;2023-11;5230;949051.052
2023;11;2023-11;5360;1849210.867
2023;11;2023-11;5385;553282.361
2023;11;2023-11;5425;956077.953
2023;11;2023-11;6000;13800188.482
2023;11;2023-11;6005;2946829.197
2023;11;2023-11;6030;9231840.533
2023;11;2023-11;6090;1210698.416
2023;11;2023-11;6185;320036.576
2023;11;2023-11;6200;17082782.039
2023;11;2023-11;6215;1902251.063
2023;11;2023-11;6230;8428455.897
2023;11;2023-11;6250;1483912.762
2023;11;2023-11;6285;117095.36
2023;11;2023-11;6320;2718066.938
2023;11;2023-11;6350;576882.359
2023;11;2023-11;6430;1116422.232
2023;11;2023-11;7080;4095752.786
2023;11;2023-11;7150;1852716.072
2023;11;2023-11;7230;361787.927
2023;11;2023-11;7320;1371882.454
2023;11;2023-11;7350;5642362.221
2023;11;2023-11;7450;1095218.258
2023;11;2023-11;7480;2287032.431
2023;11;2023-11;7565;2771933.665
2023;11;2023-11;7580;5011220.766
2023;11;2023-11;7670;1543079.058
2023;11;2023-11;7750;1311590.167
2023;11;2023-11;7780;31078052.959
2023;11;2023-11;7800;12587176.416
2023;11;2023-11;7830;5724101.583
2023;11;2023-11;7885;979613.732
2023;11;2023-11;7920;931795.586
2023;11;2023-11;8005;12689454.256
2023;11;2023-11;8100;16536355.843
2023;11;2023-11;8400;11138189.189
2023;11;2023-11;8550;1694025.073
2023;11;2023-11;8600;13543319.947
2023;11;2023-11;8650;2761514.071
2023;11;2023-11;8670;2230960.467
2023;11;2023-11;8800;9199571.497
2023;12;2023-12;1049;299.333
2023;12;2023-12;1050;20865382.824
2023;12;2023-12;1099;283.632
2023;12;2023-12;1149;424.6
2023;12;2023-12;1150;10133108.172
2023;12;2023-12;1249;162.971
2023;12;2023-12;1350;8341818.334
2023;12;2023-12;1500;30043606.319
2023;12;2023-12;1749;82.666
2023;12;2023-12;1750;9599712.616
2023;12;2023-12;1800;13970529.526
2023;12;2023-12;1990;14582276.028
2023;12;2023-12;2070;8188564.516
2023;12;2023-12;2080;6593849.272
2023;12;2023-12;2120;3461844.229
2023;12;2023-12;2125;3079537.482
2023;12;2023-12;2130;5810531.389
2023;12;2023-12;2140;4278661.204
2023;12;2023-12;2200;7179744.822
2023;12;2023-12;2205;5993822.109
2023;12;2023-12;2240;3905982.636
2023;12;2023-12;2300;7995804.611
2023;12;2023-12;2330;7193257.721
2023;12;2023-12;2415;10606884.268
2023;12;2023-12;2435;4883881.272
2023;12;2023-12;2440;5179217.403
2023;12;2023-12;2445;5814577.25
2023;12;2023-12;2460;17528360.208
2023;12;2023-12;2475;3457876.081
2023;12;2023-12;2485;902757.895
2023;12;2023-12;2490;4761220.287
2023;12;2023-12;2495;10826880.146
2023;12;2023-12;2540;5186750.331
2023;12;2023-12;2600;33612284.313
2023;12;2023-12;2605;6786444.872
2023;12;2023-12;2615;11111764.578
2023;12;2023-12;2620;7096601.637
2023;12;2023-12;2625;26559938.552
2023;12;2023-12;2630;4106819.437
2023;12;2023-12;2635;13772643.713
2023;12;2023-12;2640;10142410.713
2023;12;2023-12;2650;8517899.778
2023;12;2023-12;2655;4885095.4
2023;12;2023-12;2665;12256525.181
2023;12;2023-12;2675;12220362.16
2023;12;2023-12;2689;1420.134
2023;12;2023-12;2700;20392830.336
2023;12;2023-12;2705;10987335.08
2023;12;2023-12;2710;14368545.352
2023;12;2023-12;2720;8270935.283
2023;12;2023-12;2730;5045572.158
2023;12;2023-12;2755;3301382.601
2023;12;2023-12;2770;6731492.514
2023;12;2023-12;2774;379.6
2023;12;2023-12;2775;11430838.25
2023;12;2023-12;2785;12332266.915
2023;12;2023-12;2800;6170687.22
2023;12;2023-12;2805;5448759.676
2023;12;2023-12;2810;11017817.669
2023;12;2023-12;2815;2607854.917
2023;12;2023-12;2825;14301109.361
2023;12;2023-12;2840;67153441.685
2023;12;2023-12;2870;14886927.9
2023;12;2023-12;2904;344.0
2023;12;2023-12;2925;7370365.744
2023;12;2023-12;2985;4126141.403
2023;12;2023-12;3020;14078132.852
2023;12;2023-12;3045;5446839.404
2023;12;2023-12;3060;17319525.195
2023;12;2023-12;3140;5949009.032
2023;12;2023-12;3150;4233092.087
2023;12;2023-12;3200;5366705.399
2023;12;2023-12;3230;1911092.487
2023;12;2023-12;3405;1541937.113
2023;12;2023-12;3450;5149241.836
2023;12;2023-12;3460;5479642.022
2023;12;2023-12;3500;13159105.319
2023;12;2023-12;3525;1242912.576
2023;12;2023-12;3640;1749128.477
2023;12;2023-12;3650;1329296.355
2023;12;2023-12;3670;2636026.431
2023;12;2023-12;3700;19031794.316
2023;12;2023-12;3720;26320605.181
2023;12;2023-12;3730;8837919.333
2023;12;2023-12;3744;2461.0
2023;12;2023-12;3750;24354830.467
2023;12;2023-12;3804;4288.629
2023;12;2023-12;3865;3603255.347
2023;12;2023-12;3870;3315699.624
2023;12;2023-12;4050;18033497.757
2023;12;2023-12;4099;10131.531
2023;12;2023-12;4150;19414745.156
2023;12;2023-12;4350;7173676.29
2023;12;2023-12;4405;12871733.663
2023;12;2023-12;4410;14647145.844
2023;12;2023-12;4415;32855325.702
2023;12;2023-12;4435;15515115.528
2023;12;2023-12;4465;14154034.674
2023;12;2023-12;4485;18999535.505
2023;12;2023-12;4505;8891543.791
2023;12;2023-12;4510;9438489.676
2023;12;2023-12;4560;15494368.849
2023;12;2023-12;4570;5149071.494
2023;12;2023-12;4575;8029445.538
2023;12;2023-12;4580;13314005.939
2023;12;2023-12;4590;10134699.422
2023;12;2023-12;4594;1848.53
2023;12;2023-12;4600;9299321.219
2023;12;2023-12;4620;13262015.528
2023;12;2023-12;4625;2810048.168
2023;12;2023-12;4660;2244497.334
2023;12;2023-12;4720;4613326.432
2023;12;2023-12;4750;21996978.753
2023;12;2023-12;4775;4694723.09
2023;12;2023-12;4800;10420328.394
2023;12;2023-12;4810;8935832.69
2023;12;2023-12;4825;6308149.182
2023;12;2023-12;4830;5992650.918
2023;12;2023-12;4835;16882202.846
2023;12;2023-12;4845;825441.214
2023;12;2023-12;4860;3494547.566
2023;12;2023-12;4900;12197610.646
2023;12;2023-12;4925;5641222.194
2023;12;2023-12;4940;2635805.761
2023;12;2023-12;4960;2398533.225
2023;12;2023-12;5100;7803100.702
2023;12;2023-12;5120;1274659.062
2023;12;2023-12;5150;1476332.106
2023;12;2023-12;5160;2324565.554
2023;12;2023-12;5210;1635312.984
2023;12;2023-12;5225;967351.295
2023;12;2023-12;5230;1175950.842
2023;12;2023-12;5300;13390256.092
2023;12;2023-12;5360;2119121.994
2023;12;2023-12;5370;6651052.448
2023;12;2023-12;5400;11220238.213
2023;12;2023-12;5470;2303795.367
2023;12;2023-12;6090;1479427.936
2023;12;2023-12;6100;5452006.81
2023;12;2023-12;6160;2029797.215
2023;12;2023-12;6185;347302.086
2023;12;2023-12;6225;1599842.912
2023;12;2023-12;6260;1030265.028
2023;12;2023-12;6285;138183.13
2023;12;2023-12;6300;15945167.785
2023;12;2023-12;6320;3160421.375
2023;12;2023-12;6370;1188119.517
2023;12;2023-12;6400;2453023.689
2023;12;2023-12;6430;1308687.95
2023;12;2023-12;6440;1547727.312
2023;12;2023-12;7000;7120893.607
2023;12;2023-12;7170;1697160.52
2023;12;2023-12;7220;1792649.626
2023;12;2023-12;7230;426412.643
2023;12;2023-12;7250;1081139.278
2023;12;2023-12;7330;1092765.886
2023;12;2023-12;7340;904016.02
2023;12;2023-12;7480;2254271.47
2023;12;2023-12;7490;1311221.572
2023;12;2023-12;7500;2570851.957
2023;12;2023-12;7555;1478019.97
2023;12;2023-12;7565;3226334.297
2023;12;2023-12;7570;7327250.911
2023;12;2023-12;7595;578544.525
2023;12;2023-12;7645;1548555.142
2023;12;2023-12;7750;1564838.892
2023;12;2023-12;7800;13710501.448
2023;12;2023-12;7900;5552037.776
2023;12;2023-12;7920;952648.369
2023;12;2023-12;7940;1455614.202
2023;12;2023-12;8100;15385490.065
2023;12;2023-12;8135;12775057.844
2023;12;2023-12;8500;21417596.92
2023;2;2023-02;7750;1352212.086
2023;2;2023-02;7780;27639466.221
2023;2;2023-02;7830;4383240.542
2023;2;2023-02;7860;2713613.102
2023;2;2023-02;7900;3949476.343
2023;2;2023-02;8005;12727020.276
2023;2;2023-02;8100;14206021.946
2023;2;2023-02;8135;11577947.6
2023;3;2023-03;1250;12576224.566
2023;3;2023-03;1300;10442248.964
2023;3;2023-03;1350;7581681.556
2023;3;2023-03;1500;26099984.343
2023;3;2023-03;1675;3074338.044
2023;3;2023-03;2040;14213361.765
2023;3;2023-03;2050;11568389.965
2023;3;2023-03;2065;1098068.016
2023;3;2023-03;2090;2511315.882
2023;3;2023-03;2140;4468679.009
2023;3;2023-03;2540;3754113.926
2023;3;2023-03;2560;16799400.611
2023;3;2023-03;2590;2463615.173
2023;3;2023-03;2610;7340912.81
2023;3;2023-03;2620;6086841.805
2023;3;2023-03;2640;8610358.821
2023;3;2023-03;2740;7927972.981
2023;3;2023-03;2745;10185790.211
2023;3;2023-03;2765;9557896.55
2023;3;2023-03;2845;9479776.415
2023;3;2023-03;2890;7366959.86
2023;3;2023-03;2925;6336598.222
2023;3;2023-03;3020;17251254.603
2023;3;2023-03;3045;4660946.696
2023;3;2023-03;3090;70303025.355
2023;3;2023-03;3150;4894695.104
2023;3;2023-03;3280;814788.898
2023;3;2023-03;3660;3819912.212
2023;3;2023-03;3740;2879949.043
2023;3;2023-03;3780;11334354.317
2023;3;2023-03;3810;15385212.922
2023;3;2023-03;3830;18000695.098
2023;3;2023-03;3865;3281999.345
2023;3;2023-03;4200;17676713.849
2023;3;2023-03;4415;32594812.925
2023;3;2023-03;4470;32944299.679
2023;3;2023-03;4485;17258720.5
2023;3;2023-03;4505;9525298.331
2023;3;2023-03;4560;13708633.571
2023;3;2023-03;4585;11077524.704
2023;3;2023-03;4640;2950961.488
2023;3;2023-03;7520;61287058.494
2023;3;2023-03;7595;472986.064
2023;3;2023-03;7700;1584165.088
2023;3;2023-03;7860;2785940.191
2023;3;2023-03;7940;1239104.202
2023;3;2023-03;8000;7655327.114
2023;3;2023-03;8200;27229397.467
2023;3;2023-03;8500;20332093.154
2023;4;2023-04;1050;19317524.252
2023;4;2023-04;1170;5005045.08
2023;4;2023-04;1300;9405404.61
2023;4;2023-04;1700;18866597.804
2023;4;2023-04;2005;11031639.193
2023;4;2023-04;2150;2163572.105
2023;4;2023-04;2240;3301781.436
2023;4;2023-04;2395;633079.83
2023;4;2023-04;2415;8795732.272
2023;4;2023-04;2435;4351110.615
2023;4;2023-04;2495;8954764.0
2023;4;2023-04;2619;9523.643
2023;4;2023-04;2640;7476674.587
2023;4;2023-04;2650;7073648.597
2023;4;2023-04;2665;9882048.233
2023;4;2023-04;2685;8201705.409
2023;4;2023-04;2720;6433889.541
2023;4;2023-04;2790;12222745.76
2023;4;2023-04;2800;4803628.113
2023;4;2023-04;2819;369.0
2023;4;2023-04;2845;8508545.284
2023;4;2023-04;2900;17855713.074
2023;4;2023-04;3000;10109266.879
2023;4;2023-04;3004;51.99
2023;4;2023-04;3050;6706197.973
2023;4;2023-04;3260;1033685.249
2023;4;2023-04;3360;2859698.926
2023;4;2023-04;3430;2219521.224
2023;4;2023-04;3505;4918100.933
2023;4;2023-04;3530;12149610.199
2023;4;2023-04;3570;1255445.677
2023;4;2023-04;3780;9699303.441
2023;4;2023-04;3850;15903128.299
2023;4;2023-04;3870;2578282.128
2023;4;2023-04;4300;7546185.404
2023;4;2023-04;4425;16829428.64
2023;4;2023-04;4440;9605778.075
2023;4;2023-04;4455;6533709.19
2023;4;2023-04;4510;7567759.337
2023;4;2023-04;4595;8043479.575
2023;4;2023-04;4615;3366851.521
2023;4;2023-04;4625;2188516.036
2023;4;2023-04;4690;2585446.547
2023;4;2023-04;4715;10881384.968
2023;4;2023-04;4745;4229969.567
2023;4;2023-04;4755;10204778.91
2023;4;2023-04;4760;42299171.258
2023;4;2023-04;4800;8155777.249
2023;4;2023-04;4820;11709454.078
2023;4;2023-04;4850;3293673.728
2023;4;2023-04;4890;2773133.735
2023;4;2023-04;4910;3667117.534
2023;4;2023-04;4950;4966275.91
2023;4;2023-04;5050;2633377.088
2023;4;2023-04;5120;996888.778
2023;4;2023-04;5225;743106.708
2023;4;2023-04;5425;792752.447
2023;4;2023-04;6185;272580.878
2023;4;2023-04;6320;2295176.507
2023;4;2023-04;7330;849961.299
2023;4;2023-04;7400;3415085.225
2023;4;2023-04;7460;849605.985
2023;4;2023-04;7500;1939785.448
2023;4;2023-04;7520;72656152.156
2023;4;2023-04;7630;5728388.205
2023;4;2023-04;8135;11981161.676
2023;4;2023-04;8375;2851362.451
2023;4;2023-04;8500;19276154.781
2023;4;2023-04;8700;9423021.541
2023;4;2023-04;8950;3472303.891
2023;4;2023-04;8970;720361.042
2023;5;2023-05;1050;20471496.585
2023;5;2023-05;1070;13859565.737
2023;5;2023-05;1100;9917989.177
2023;5;2023-05;1400;5954128.179
2023;5;2023-05;1950;8270583.917
2023;5;2023-05;2000;6815684.588
2023;5;2023-05;2125;2987999.913
2023;5;2023-05;2260;1406226.165
2023;5;2023-05;2400;9909781.533
2023;5;2023-05;2450;6543494.253
2023;5;2023-05;2485;629618.153
2023;5;2023-05;2525;2646160.877
2023;5;2023-05;2560;15345322.986
2023;5;2023-05;2600;37592539.029
2023;5;2023-05;2610;6690288.116
2023;5;2023-05;2619;9721.097
2023;5;2023-05;2625;21767282.711
2023;5;2023-05;2685;8593700.423
2023;5;2023-05;2710;11841389.829
2023;5;2023-05;2715;7230520.788
2023;5;2023-05;2745;8949981.283
2023;5;2023-05;2765;8539376.695
2023;5;2023-05;2774;294.281
2023;5;2023-05;2790;12874895.666
2023;5;2023-05;2820;6486723.427
2023;5;2023-05;2830;12727944.731
